player;line_nr;year;age;yrs_experience;team;position;games;minutes_played;vorp;salary;drb;orb;trb
Kendall Marshall;9;1987;27;11;DAL;C;60;2249;-1.54;806099;28.97;20.08;24.53
Kendall Marshall;10;1988;28;12;NYK;PF;19;270;-2.98;971276;8.44;4.87;6.66
Kendall Marshall;11;1989;29;13;NYK;PF;24;412;25.71;800023;19.51;6.21;12.86
Kendall Marshall;12;1990;30;14;NYK;PF;75;2384;-2.94;657682;29.86;5.58;17.72
Kendall Marshall;13;1991;31;15;NYK;PF;5;112;-3.00;1059269;27.98;15.88;21.93
Kendall Marshall;14;1992;32;16;NYK;SF;70;2223;-3.00;992926;13.52;2.86;8.19
Kendall Marshall;15;1993;33;17;NYK;PF;69;2784;-3.00;703471;19.12;7.22;13.17
Kendall Marshall;16;1993;33;17;SAS;PF;49;1779;-2.60;702813;24.15;3.66;13.91
Kendall Marshall;17;1993;33;17;DET;PF;71;745;-3.00;822554;16.67;8.39;12.53
Kendall Marshall;18;1993;33;17;SEA;PF;47;390;-3.00;883919;27.95;7.77;17.86
Kendall Marshall;19;1993;33;17;LAC;PF;75;1064;-2.82;716601;17.8;5.72;11.76
Kendall Marshall;20;1994;34;18;ATL;PF;24;1048;-3.00;906425;16.62;11.65;14.14
Kendall Marshall;21;1995;35;19;ATL;PF;12;98;-3.00;922227;13.64;9.71;11.68
Kendall Marshall;22;1996;36;20;ATL;SF;76;3409;-2.73;978714;17.23;2.96;10.1
Kendall Marshall;23;1997;37;21;ATL;SF;80;2293;-2.37;779619;15.17;7.8;11.49
Kendall Marshall;24;1998;38;22;DAL;SF;89;1922;-3.00;805308;9.17;8.17;8.67
Kendall Marshall;25;1999;39;23;PHI;PG;41;1003;-3.00;653728;17.38;4.81;11.1
Kendall Marshall;26;2000;40;21;MIL;SF;9;222;-2.74;929381;8.84;11.5;10.17
Kendall Marshall;27;2001;41;25;GSW;SG;38;1174;-2.26;995103;8.77;2.5;5.64
Kendall Marshall;28;2002;43;26;GSW;SG;16;187;-3.00;818742;14.57;3.54;9.06
Kendall Marshall;29;2003;43;27;GSW;SG;62;2679;-2.76;711702;10.5;6.79;8.65
Kendall Marshall;30;2004;44;28;GSW;SG;56;1207;-1.88;952714;10.28;4.16;7.22
Kendall Marshall;31;2005;45;29;SAC;SG;59;27;-1.69;608090;15.13;2.9;9.02
Kendall Marshall;32;2006;46;30;SAC;C;43;133;-2.44;889722;21.15;13.11;17.13
Kendall Marshall;33;2007;47;31;SAC;PF;29;1267;-3.00;639828;14.74;12.55;13.65
Kendall Marshall;34;2008;50;32;SAC;PG;77;1509;-3.00;815500;-35.14;13.33;24.13
Kendall Marshall;35;2009;49;33;SAC;PF;4;62;-2.97;908099;16.18;20.05;18.12
Kevin McKenna;1;1979;17;3;SAC;PG;21;651;1.01;5979527;7.79;1.81;4.8
Kevin McKenna;2;1980;18;4;SAC;PG;73;2140;1.79;9096914;8.65;1.04;4.85
Kevin McKenna;3;1981;18;5;SAC;PG;66;2721;2.55;12134368;-25.51;1.68;3.03
Kevin McKenna;4;1982;20;6;ATL;PG;75;647;3.68;16390307;6.34;1.3;3.82
Kevin McKenna;5;1983;19;7;ATL;PG;16;485;3.40;15531520;10.29;1.4;5.85
Kevin McKenna;6;1984;22;8;ATL;PG;4;-355;3.80;17130180;12.4;1.74;7.07
Kevin McKenna;7;1985;23;9;ATL;PG;7;113;4.35;19328338;9.5;1.71;5.61
Kevin McKenna;8;1986;24;10;PHI;PG;40;617;4.20;18728840;8.33;2.99;5.66
Kevin McKenna;9;1987;25;11;PHI;PG;69;3120;4.62;20407433;7.26;4.22;5.74
Kevin McKenna;10;1988;26;12;PHI;PG;2;67;4.48;19847902;6.07;2.68;4.38
Kevin McKenna;11;1989;27;13;PHI;PG;21;940;5.36;23364954;3.23;2.99;3.11
Kevin McKenna;12;1990;28;14;SEA;PG;58;2343;3.99;17889544;13.39;5.38;9.39
Kevin McKenna;13;1991;29;15;GSW;PF;97;1033;-13.89;17050247;8.65;3.37;6.01
Kevin McKenna;14;1991;29;18;POR;PG;67;379;4.69;20687199;7.12;2.58;4.85
Kevin McKenna;15;1992;30;16;CHH;PF;17;59;2.85;13333363;6.99;1.5;4.25
Kevin McKenna;16;1993;31;17;MIL;PG;41;2919;2.15;10535708;9.03;2.2;5.62
Kevin McKenna;17;1993;31;17;PHI;PG;33;1128;0.98;5859627;9.44;1.04;5.24
Kevin McKenna;18;1994;32;18;DAL;PG;47;1543;0.61;4380867;6.17;4.55;5.36
Kevin McKenna;19;1995;33;19;DAL;PG;33;239;-0.04;1783044;5.75;2.13;3.94
Kevin McKenna;20;1996;34;20;DAL;PG;97;258;17.35;4221001;4.99;2.66;3.83
Kevin McKenna;21;1997;35;21;DAL;PG;65;2448;0.63;4460800;6.84;3.46;5.15
Kevin McKenna;22;1998;36;22;NJN;PG;83;242;0.06;2182709;9.56;2.25;5.91
Kevin McKenna;23;1999;37;23;ATL;PG;7;-638;-0.68;700034;7.51;1.58;4.55
Kevin McKenna;24;1999;37;23;KCK;PG;1;29;-2.36;898159;11.16;2.82;6.99
Kevin McKenna;25;2000;38;24;WAS;PG;63;2999;-3.00;828337;9.46;4.47;6.97
Kevin McKenna;26;2001;39;25;SAC;PG;90;1301;-3.00;981694;6.05;1.35;3.75
Kevin McKenna;27;2001;39;25;ATL;PG;16;608;-3.00;948198;5.96;4.86;5.41
Kevin McKenna;28;2002;40;26;NOP;PG;53;1048;-3.00;963628;5.73;0.0;2.87
Kevin McKenna;29;2003;41;27;NOH;SG;75;2310;-1.94;751567;12.12;5.15;8.64
Kevin McKenna;30;2004;42;28;SAC;SG;77;1917;-3.00;871059;7.81;5.77;6.79
Kevin McKenna;31;2005;43;29;CLE;SG;55;5122;-2.77;978169;10.03;4.35;7.19
Kevin McKenna;32;2006;44;30;MIL;SG;2;79;-2.34;935279;63.50;3.63;5.74
Kevin McKenna;33;2007;45;31;MIL;SG;44;415;-2.40;676032;10.47;6.3;8.39
Kevin McKenna;34;2008;46;32;MIL;C;61;2170;-2.30;715511;6.84;1.95;4.10
Kevin McKenna;35;2009;47;33;MIL;SG;86;900;-1.78;777039;16.42;6.56;11.49
Charles Claxton;1;1978;19;0;DET;PG;19;867;1.23;6858790;10.45;3.4;6.93
Charles Claxton;2;1978;19;0;WSB;PG;93;466;2.52;12014468;10.73;2.85;6.79
Charles Claxton;3;1979;20;1;WSB;PG;53;637;2.81;13173497;6.44;16.98;3.30
Charles Claxton;4;1980;21;2;WSB;PG;28;553;-15.66;13246987;6.04;3.89;4.97
Charles Claxton;5;1981;22;3;WSB;PG;84;2826;4.32;19208438;7.1;1.4;4.92
Charles Claxton;6;1982;23;4;DEN;PG;30;1375;3.32;15211788;5.27;4.13;4.7
Charles Claxton;7;1982;23;4;DAL;PG;69;990;5.43;23644720;7.51;2.03;4.77
Charles Claxton;8;1983;24;5;CHI;C;50;670;4.70;20727165;9.82;4.42;7.12
Charles Claxton;9;1984;25;6;CHI;PG;5;67;3.85;17330013;10.26;2.89;6.58
Charles Claxton;10;1985;26;5;MIN;PG;57;2225;1.88;9456612;11.01;1.75;6.38
Charles Claxton;11;1986;27;8;TOR;PG;37;1511;2.41;11574837;10.48;1.84;6.41
Charles Claxton;12;1987;28;8;SAC;PG;43;1913;2.82;13213463;12.96;0.72;6.84
Charles Claxton;13;1987;28;9;BOS;PG;56;435;3.82;17210113;13.86;1.46;7.66
Charles Claxton;14;1988;29;10;CLE;PG;16;1;4.31;19168472;10.11;3.67;6.89
Charles Claxton;15;1989;30;11;CLE;PG;46;1258;5.05;22125993;-3.31;4.12;9.26
Charles Claxton;16;1990;31;12;CLE;PG;37;1577;5.59;24284184;8.59;1.68;5.14
Charles Claxton;17;1991;32;13;IND;PG;76;1924;5.64;24484016;5.19;4.49;4.84
Charles Claxton;18;1992;34;14;NYK;PG;87;368;4.36;19368304;7.96;3.81;5.89
Charles Claxton;19;1993;34;15;NJN;PG;29;183;5.17;22605591;-5.16;3.96;8.43
Charles Claxton;20;1994;35;16;WAS;PG;81;947;6.45;27721303;2.69;3.33;3.01
Charles Claxton;21;1995;36;17;WAS;PG;81;3658;7.48;31837852;4.96;3.33;4.15
Charles Claxton;22;1996;37;18;WAS;PG;73;2578;8.09;34275809;7.17;0.46;3.82
Charles Claxton;23;1996;37;18;PHI;PG;89;105;7.58;32237517;4.84;1.19;3.02
Charles Claxton;24;1997;38;19;PHI;PG;10;34;7.23;30838690;4.31;3.9;4.11
Charles Claxton;25;1998;39;20;PHI;PG;9;410;5.70;24723815;7.31;0.61;3.96
Charles Claxton;26;1999;40;21;SAC;PG;4;139;6.21;24509097;4.56;0.68;2.59
Charles Claxton;27;2000;41;22;SAC;PG;77;3302;5.43;23644720;4.48;1.31;3.48
Charles Claxton;28;2001;42;23;SAC;PG;46;2120;5.14;22485691;6.66;0.3;3.48
Charles Claxton;29;2002;43;24;SAC;PG;80;1237;47.67;19887869;11.16;2.9;7.03
Charles Claxton;30;2003;44;25;SAS;PG;40;632;46.85;17010281;3.32;0.74;2.03
Charles Claxton;31;2004;48;26;DET;PG;48;1324;20.00;12174334;9.1;0.79;4.95
Charles Claxton;32;2005;46;27;DET;PG;80;2956;1.16;6579024;2.94;3.36;3.15
Charles Claxton;33;2005;46;27;OKC;PG;74;564;-37.10;4780532;-32.45;1.73;5.53
Charles Claxton;34;2006;47;28;DET;PG;56;925;-0.36;504116;12.05;3.49;7.77
Charles Claxton;35;2006;47;31;MIL;PG;48;993;16.58;807284;11.38;4.81;8.1
Steffond Johnson;1;1979;22;4;PHO;SG;75;1444;-0.29;783881;9.08;6.64;7.86
Steffond Johnson;2;1980;23;5;NOH;SG;76;3237;-0.74;772407;11.86;2.98;7.42
Steffond Johnson;3;1980;23;5;CHA;SG;30;1035;-2.36;639739;11.89;4.6;8.25
Steffond Johnson;4;1981;24;6;CHA;SF;31;1455;-2.58;777213;8.26;-9.39;8.03
Steffond Johnson;5;1982;25;7;CHA;SF;30;1314;-2.59;833980;6.37;3.6;4.99
Steffond Johnson;6;1983;26;8;CHA;SF;8;135;-3.00;867944;12.83;4.91;8.87
Steffond Johnson;7;1984;27;9;CHA;SF;92;1147;-2.99;824493;13.03;10.86;11.95
Steffond Johnson;8;1984;27;9;SAS;SG;8;71;-3.00;832835;8.73;3.52;6.13
Steffond Johnson;9;1985;28;10;SAS;SG;39;398;-3.00;981275;8.8;4.71;6.76
Steffond Johnson;10;1986;27;11;SAS;SG;5;21;-3.00;823894;11.19;5.22;8.21
Steffond Johnson;11;1987;30;12;SAS;SG;17;119;-2.41;866590;11.31;2.41;6.86
Steffond Johnson;12;1987;30;12;GSW;SF;70;1018;-1.86;706488;9.58;10.37;9.98
Steffond Johnson;13;1988;31;13;GSW;SF;15;47;0.17;2622341;14.28;3.13;8.71
Steffond Johnson;14;1989;32;14;GSW;SF;29;1147;0.10;2342575;16.5;-28.66;11.73
Steffond Johnson;15;1990;33;15;GSW;SF;29;486;-1.37;742565;7.74;1.56;4.65
Steffond Johnson;16;1991;34;16;GSW;SF;60;1026;-1.87;764186;9.17;1.16;5.17
Steffond Johnson;17;1991;34;16;CHI;SF;6;2;-0.77;873487;18.0;5.79;11.9
Steffond Johnson;18;1992;35;17;NYK;SF;37;892;-1.41;776950;10.21;28.14;8.21
Steffond Johnson;19;1993;36;18;NYK;SF;41;1269;-0.47;64484;18.61;1.72;10.17
Steffond Johnson;20;1994;37;19;BOS;PG;45;98;-0.42;264317;-27.26;5.01;11.25
Steffond Johnson;21;1995;38;20;BOS;SF;11;115;-0.85;963741;10.83;8.59;9.71
Steffond Johnson;22;1996;39;21;MIA;PF;7;11;-1.42;755326;15.39;-4.05;10.74
Steffond Johnson;23;1997;40;22;MIA;C;9;212;-1.99;837825;16.34;6.19;11.27
Steffond Johnson;24;1998;41;23;MIA;C;23;331;-1.16;770551;35.22;19.69;27.46
Steffond Johnson;25;1999;42;24;POR;PF;11;517;-1.13;672029;26.66;3.12;14.89
Steffond Johnson;26;2000;43;28;POR;PF;2;81;-3.00;615643;25.11;5.73;15.42
Steffond Johnson;27;2001;44;26;POR;PF;66;1139;-2.59;771326;11.85;-15.53;6.87
Steffond Johnson;28;2002;45;27;POR;PF;3;71;-3.00;841602;23.4;-8.73;14.78
Steffond Johnson;29;2003;46;28;MIA;C;29;404;-2.90;615440;13.38;5.16;9.27
Steffond Johnson;30;2004;47;29;MIA;C;39;554;-2.32;1715022;15.88;4.19;10.04
Steffond Johnson;31;2005;48;30;MIA;C;58;226;-2.53;751606;19.96;1.39;18.66
Steffond Johnson;32;2006;49;31;MIA;PG;55;546;-2.75;646268;12.08;12.74;12.41
Steffond Johnson;33;2007;50;32;MIA;C;98;2615;-3.00;651171;12.74;11.56;12.15
Steffond Johnson;34;2008;51;33;MIA;C;13;281;-1.50;962872;13.53;13.06;13.3
Steffond Johnson;35;2009;52;34;MIA;C;18;491;-2.20;836443;20.58;1.69;11.14
Alan Ogg;1;1979;17;2;MIA;SG;31;1469;0.53;4061135;11.73;11.27;11.5
Alan Ogg;2;1980;18;3;MIA;SG;88;125;0.72;4820498;13.46;5.23;9.35
Alan Ogg;3;1981;19;4;MIA;SG;39;1634;1.29;7145745;13.07;4.58;8.83
Alan Ogg;4;1981;19;4;POR;PG;63;147;2.87;13413296;5.33;2.62;3.98
Alan Ogg;5;1982;20;5;POR;PG;32;567;3.90;17529845;13.88;4.21;9.05
Alan Ogg;6;1983;21;6;MIA;PG;69;2014;4.43;19648070;8.46;1.22;4.84
Alan Ogg;7;1984;22;7;MIA;PG;6;54;4.33;19248405;6.31;4.07;5.19
Alan Ogg;8;1985;23;8;MIA;C;85;1919;4.55;20127668;5.03;3.09;4.06
Alan Ogg;9;1986;24;9;MIA;PG;70;1531;5.34;23285021;9.92;0.48;5.2
Alan Ogg;10;1987;25;10;MIN;PG;12;330;5.89;25483179;5.17;5.37;5.27
Alan Ogg;11;1988;26;11;MIN;C;50;1693;6.37;27401571;7.39;1.85;4.62
Alan Ogg;12;1988;26;11;NYK;PG;5;-247;6.36;27361604;-18.95;2.81;5.94
Alan Ogg;13;1989;27;12;NYK;PG;72;8180;3.52;16011118;6.25;1.92;4.09
Alan Ogg;14;1990;28;13;BRK;PG;52;560;3.46;15771319;9.15;0.01;4.58
Alan Ogg;15;1991;29;14;BRK;PG;80;642;2.84;13293396;7.94;3.4;5.67
Alan Ogg;16;1992;26;15;DAL;PG;36;593;2.40;11534870;8.54;1.36;4.95
Alan Ogg;17;1992;30;15;PHO;PG;48;1717;2.76;12973664;9.04;1.1;5.07
Alan Ogg;18;1992;30;15;PHO;PG;26;482;2.93;13653095;12.17;1.69;6.93
Alan Ogg;19;1993;31;16;MIA;PG;17;602;2.13;10455775;7.48;3.39;5.44
Alan Ogg;20;1994;32;17;POR;PG;71;3293;1.36;7378354;5.99;2.12;4.06
Alan Ogg;21;1995;33;18;POR;PG;56;5769;0.74;4900431;6.7;0.3;3.5
Alan Ogg;22;1996;34;19;DAL;PG;30;567;0.01;1982877;9.87;1.6;5.74
Alan Ogg;23;1996;34;19;LAC;PG;47;1669;-0.22;1063647;11.24;2.34;6.79
Alan Ogg;24;1997;38;20;LAC;PG;63;2005;-0.88;689907;5.26;2.69;4.33
Alan Ogg;25;1998;36;21;CLE;PG;51;1658;-1.08;822339;5.72;0.7;3.21
Alan Ogg;26;1998;36;21;ATL;PG;78;2380;-1.85;666595;8.15;3.21;5.68
Alan Ogg;27;1998;36;21;GSW;PG;56;2001;-3.00;707195;8.44;1.91;5.18
Alan Ogg;28;1999;37;22;UTA;PG;30;1072;-2.58;625788;3.3;1.1;2.2
Alan Ogg;29;2000;38;23;UTA;PG;31;829;-2.84;715403;9.06;4.09;6.58
Alan Ogg;30;2001;39;24;UTA;PG;81;3487;-2.96;716718;4.56;4.35;4.37
Alan Ogg;31;2002;40;25;UTA;PG;53;352;-2.54;709612;4.17;-11.74;3.16
Alan Ogg;32;2003;41;26;ORL;PG;46;2086;-3.00;649291;11.34;2.07;6.71
Alan Ogg;33;2004;42;27;ORL;PG;31;1241;-2.67;914890;4.02;3.51;3.77
Alan Ogg;34;2005;43;28;IND;PG;44;366;-2.31;1257154;5.11;0.72;2.92
Alan Ogg;35;2006;44;29;DAL;PG;79;38;-3.00;655674;5.06;3.07;4.07
Montrezl Harrell;1;1979;22;1;TOR;SF;31;1260;2.72;12813798;18.53;5.49;12.01
Montrezl Harrell;2;1980;23;2;TOR;SG;6;31;3.02;14012793;13.01;4.33;8.67
Montrezl Harrell;3;1981;24;3;LAC;PG;88;237;2.85;13333363;5.06;3.69;4.38
Montrezl Harrell;4;1982;20;4;LAC;PG;7;66;4.18;18648907;6.7;3.19;4.95
Montrezl Harrell;5;1983;26;5;LAC;PG;34;1504;4.83;21246730;9.58;5.05;7.32
Montrezl Harrell;6;1984;27;6;LAC;PG;57;312;3.73;16850415;9.44;3.54;6.49
Montrezl Harrell;7;1985;28;7;CHI;PG;35;796;2.17;10615641;8.51;3.66;6.09
Montrezl Harrell;8;1986;29;8;CHI;PG;19;52;1.48;7857952;43.70;1.76;4.61
Montrezl Harrell;9;1987;30;9;CHI;PG;68;2281;0.86;5380029;6.89;3.03;4.96
Montrezl Harrell;10;1988;31;10;LAC;PG;36;620;0.54;4101101;2.19;3.84;3.02
Montrezl Harrell;11;1989;32;11;LAC;PG;73;3135;0.44;3701436;8.6;4.57;6.59
Montrezl Harrell;12;1990;33;12;LAC;PG;14;83;0.46;3781369;6.31;1.57;3.94
Montrezl Harrell;13;1991;34;13;LAC;PG;62;807;0.54;4101101;8.73;0.96;4.85
Montrezl Harrell;14;1992;35;14;LAC;PG;65;741;1.56;8177684;3.84;2.67;3.26
Montrezl Harrell;15;1993;36;15;LAC;PG;3;50;2.71;12773832;9.97;2.8;6.39
Montrezl Harrell;16;1993;36;15;NYK;PG;64;3004;3.19;14692224;8.38;2.62;5.59
Montrezl Harrell;17;1993;36;15;CLE;PG;28;289;3.14;14492391;10.0;3.42;6.93
Montrezl Harrell;18;1994;38;16;CLE;PG;18;525;3.01;13972827;11.53;1.4;6.47
Montrezl Harrell;19;1995;38;17;CHI;PG;4;190;3.38;15451587;14.84;3.55;9.2
Montrezl Harrell;20;1996;39;18;DET;PG;76;3515;2.33;11255105;10.23;5.44;7.84
Montrezl Harrell;21;1997;40;19;ORL;PG;18;305;1.76;9456521;7.64;2.94;5.29
Montrezl Harrell;22;1997;40;19;MIL;SG;43;648;1.08;6259292;8.85;5.97;7.41
Montrezl Harrell;23;1998;41;20;MIL;SG;85;28;0.29;3101939;14.48;-22.29;7.76
Montrezl Harrell;24;1999;39;21;LAC;SG;17;29;45.45;8257617;6.0;3.72;4.86
Montrezl Harrell;25;2000;43;22;SEA;PF;47;685;40.73;1143580;10.07;3.23;6.65
Montrezl Harrell;26;2001;44;23;SEA;PG;53;30;-0.37;464149;7.74;2.0;4.87
Montrezl Harrell;27;2002;45;24;PHI;PG;62;622;-1.67;894378;17.67;1.42;9.55
Montrezl Harrell;28;2003;45;25;PHI;PG;48;1235;-2.51;497460;6.5;4.18;5.34
Montrezl Harrell;29;2004;47;26;DEN;PG;84;1390;-3.00;827841;8.46;1.95;5.21
Montrezl Harrell;30;2005;48;27;DEN;PG;47;636;-3.00;980628;8.66;3.46;6.06
Montrezl Harrell;31;2006;49;28;DEN;PG;32;-2915;-2.95;794867;4.96;3.58;4.27
Montrezl Harrell;32;2007;50;29;WAS;SG;58;468;-2.97;762258;6.0;3.69;4.85
Montrezl Harrell;33;2008;51;30;WAS;SG;63;965;-2.91;605596;13.28;6.91;10.1
Montrezl Harrell;34;2009;52;31;WAS;SF;19;373;21.62;918651;20.34;3.39;11.87
Montrezl Harrell;35;2010;53;32;WAS;SG;15;41;-3.00;871283;10.02;2.98;6.5
Mickael Gelabale;1;1979;21;2;PHO;PF;20;115;1.11;6379192;24.67;7.23;15.95
Mickael Gelabale;2;1980;22;3;BOS;C;55;2331;0.98;5859627;22.62;4.7;13.66
Mickael Gelabale;3;1980;22;3;SAC;C;57;819;-0.06;1703111;29.28;13.31;21.3
Mickael Gelabale;4;1981;23;4;SAC;C;4;164;1.03;6059460;14.0;1.67;7.84
Mickael Gelabale;5;1981;23;4;BOS;C;2;17;1.63;8457450;12.95;1.14;7.05
Mickael Gelabale;6;1982;24;5;BOS;C;44;368;1.99;9896244;22.06;10.48;16.27
Mickael Gelabale;7;1983;25;6;BOS;PG;53;1120;1.45;7738053;18.97;15.37;17.17
Mickael Gelabale;8;1984;26;7;BOS;PF;14;547;0.21;2782207;14.43;10.86;12.65
Mickael Gelabale;9;1985;27;8;BOS;PF;70;1280;1.74;8897081;24.52;7.61;16.07
Mickael Gelabale;10;1986;28;9;BOS;PF;80;1169;2.34;11295071;10.27;2.89;6.58
Mickael Gelabale;11;1987;29;10;BOS;PF;80;183;2.44;11694736;16.5;9.88;13.19
Mickael Gelabale;12;1988;30;11;BOS;SF;6;10;48.66;13213463;12.08;8.51;10.3
Mickael Gelabale;13;1988;30;11;MIN;SF;69;182;2.64;12494066;44.17;5.13;9.3
Mickael Gelabale;14;1989;31;12;MIN;SF;16;438;2.92;13613128;-37.81;8.93;10.03
Mickael Gelabale;15;1990;32;13;MIN;SF;95;175;-8.70;15291721;12.2;0.79;6.5
Mickael Gelabale;16;1991;33;14;UTA;SF;74;1623;3.84;17290046;11.18;4.29;7.74
Mickael Gelabale;17;1992;34;15;UTA;SF;56;1268;5.21;22765457;15.0;6.72;10.86
Mickael Gelabale;18;1992;34;15;DET;SF;88;311;6.34;27281671;11.65;4.72;8.19
Mickael Gelabale;19;1992;34;15;LAC;SF;24;17;6.53;28041035;8.68;-15.36;6.8
Mickael Gelabale;20;1992;34;15;CLE;SF;46;1553;6.58;28240867;22.87;6.55;14.71
Mickael Gelabale;21;1993;35;16;CLE;SF;40;83;5.39;23484854;-41.26;7.63;9.85
Mickael Gelabale;22;1993;35;16;ATL;SG;58;2261;4.86;21366629;7.43;2.91;5.17
Mickael Gelabale;23;1994;32;17;DET;SG;70;2693;5.30;23125155;7.65;4.48;6.07
Mickael Gelabale;24;1995;37;18;LAL;PF;28;1208;4.83;21246730;10.81;19.74;6.46
Mickael Gelabale;25;1996;38;19;SAS;SF;2;11;4.97;21806261;12.22;8.34;10.28
Mickael Gelabale;26;1996;36;19;CHI;SF;3;22;4.89;24021041;15.31;11.07;13.19
Mickael Gelabale;27;1997;42;20;CHI;PG;19;213;4.13;18449075;-31.40;6.3;11.91
Mickael Gelabale;28;1998;40;21;CHI;SF;73;606;39.66;17170147;14.79;9.17;11.98
Mickael Gelabale;29;1999;41;22;BOS;SF;47;643;4.36;12743829;9.16;7.98;8.57
Mickael Gelabale;30;2000;42;23;BOS;SF;53;426;3.87;7540939;14.32;6.35;10.34
Mickael Gelabale;31;2001;43;24;BOS;SF;29;1180;3.80;17130180;16.65;5.36;11.01
Mickael Gelabale;32;2002;40;25;MIL;SF;11;230;4.04;18089376;13.65;5.46;9.56
Mickael Gelabale;33;2003;45;26;MEM;SF;66;36;3.97;17809611;10.87;1.43;6.15
Mickael Gelabale;34;2004;46;27;MIL;SF;96;1163;2.46;11774669;10.1;14.18;12.14
Mickael Gelabale;35;2005;47;28;MIL;SF;62;1166;0.92;5619828;-21.03;2.88;7.98
Wiley Peck;1;1979;17;3;MIL;PG;38;217;0.86;5380029;8.64;2.41;5.53
Wiley Peck;2;1980;18;4;MIL;SG;11;121;1.37;7418321;11.61;8.34;9.98
Wiley Peck;3;1981;19;5;MIL;SG;38;3013;2.85;13333363;0.40;1.28;6.45
Wiley Peck;4;1982;20;3;MIN;C;69;394;2.45;11734703;10.07;1.65;5.86
Wiley Peck;5;1983;21;7;MIN;SG;78;3419;3.21;14772157;7.55;6.88;7.22
Wiley Peck;6;1984;22;8;MIN;SG;21;544;2.25;10935373;7.27;5.81;6.54
Wiley Peck;7;1985;23;9;BUF;SG;33;1069;3.56;16170984;6.29;6.12;6.21
Wiley Peck;8;1986;24;10;LAC;SG;60;2758;3.33;15251755;7.42;2.05;4.74
Wiley Peck;9;1987;25;11;LAC;SG;49;863;3.45;15731353;6.23;3.9;5.07
Wiley Peck;10;1988;26;12;LAC;SF;43;17;4.54;20087701;9.78;6.56;8.17
Wiley Peck;11;1989;27;13;MIN;SF;28;860;4.16;18568974;13.23;6.37;9.8
Wiley Peck;12;1990;28;14;MIN;PF;59;392;6.32;27201738;22.59;13.07;17.83
Wiley Peck;13;1991;29;15;BOS;PF;65;1056;6.31;27161772;21.87;-0.86;14.57
Wiley Peck;14;1992;30;16;DAL;PF;72;3347;5.47;18789530;17.82;6.08;11.95
Wiley Peck;15;1993;31;17;DAL;PF;84;928;5.12;22405758;11.02;5.35;7.55
Wiley Peck;16;1994;32;18;BUF;PF;33;110;4.93;21646395;18.56;-17.88;12.75
Wiley Peck;17;1995;33;19;MIN;PF;63;224;5.35;23324988;19.65;14.9;17.28
Wiley Peck;18;1996;34;20;MIA;PF;73;3341;5.63;24444050;21.38;5.11;13.25
Wiley Peck;19;1997;35;21;CLE;PF;43;1494;4.57;20207601;20.51;11.89;16.2
Wiley Peck;20;1998;36;22;TOR;PF;75;3198;3.94;17689711;19.89;6.8;13.35
Wiley Peck;21;1999;37;23;CLE;PF;30;1023;3.61;16370817;20.51;11.35;15.93
Wiley Peck;22;2000;38;24;LAC;PF;10;22;3.91;17569812;17.65;12.06;14.86
Wiley Peck;23;2001;39;25;LAC;PF;47;1920;2.86;13373329;11.68;13.26;12.47
Wiley Peck;24;2002;40;26;DEN;PF;50;1916;2.27;11015306;11.62;10.88;11.25
Wiley Peck;25;2003;41;27;CHH;PF;55;499;0.79;5100264;12.07;7.49;9.78
Wiley Peck;26;2004;42;28;DEN;PF;36;1204;-0.28;823848;30.25;5.71;17.98
Wiley Peck;27;2005;43;29;DEN;PF;5;112;-1.17;820049;20.06;10.03;15.05
Wiley Peck;28;2006;44;30;NOP;PF;91;3463;-3.00;956151;13.66;8.93;11.3
Wiley Peck;29;2007;45;31;DEN;SF;37;2764;-2.78;689696;11.8;8.15;9.98
Wiley Peck;30;2008;46;32;DEN;SF;19;434;-3.00;869503;11.39;6.56;8.98
Wiley Peck;31;2009;47;33;DEN;SF;29;319;-3.00;669250;13.07;6.16;9.62
Wiley Peck;32;2010;48;34;SAC;SF;27;973;-2.99;632109;13.53;-9.44;10.59
Wiley Peck;33;2011;49;35;HOU;SF;51;756;-3.00;1520535;12.09;6.17;9.13
Wiley Peck;34;2012;50;36;VAN;SF;61;878;-2.31;731619;7.81;14.73;11.27
Wiley Peck;35;2013;51;37;VAN;SF;31;241;-3.00;811754;18.81;4.66;11.74
Chris Kaman;1;1979;22;3;BOS;C;53;1375;2.42;11614803;16.79;8.62;12.71
Chris Kaman;2;1980;23;4;TOR;C;41;1420;2.03;10056109;24.31;1.22;12.77
Chris Kaman;3;1981;24;5;DEN;C;44;1841;1.30;7138555;21.86;12.22;17.04
Chris Kaman;4;1982;25;6;DEN;C;53;2309;3.07;14212626;25.54;17.14;21.34
Chris Kaman;5;1983;26;7;UTA;PF;58;569;2.45;11734703;-43.28;10.51;13.59
Chris Kaman;6;1984;27;8;DET;PF;50;625;2.92;13613128;17.04;12.02;14.53
Chris Kaman;7;1985;28;9;ATL;PF;13;350;1.73;8857115;17.27;3.82;10.55
Chris Kaman;8;1986;29;10;ATL;PF;78;3066;2.06;10176009;-6.84;5.57;12.16
Chris Kaman;9;1987;30;11;ATL;SF;54;1672;1.82;9216813;15.05;1.45;8.25
Chris Kaman;10;1988;31;12;CLE;SF;64;1685;2.57;12214301;11.48;0.2;5.84
Chris Kaman;11;1989;32;13;CLE;SF;5;93;2.86;13373329;34.51;0.85;4.48
